timestamp,container,cpu,mem_usage,net_io
1775423633,dds26-team9-orchestrator-worker-23,62.72%,35.6MiB / 512MiB,52.7MB / 86.2MB
1775423633,dds26-team9-orchestrator-worker-16,61.79%,35.64MiB / 512MiB,52.6MB / 86MB
1775423633,dds26-team9-orchestrator-worker-3,62.69%,33.58MiB / 512MiB,52.4MB / 85.5MB
1775423633,dds26-team9-orchestrator-worker-7,62.39%,33.67MiB / 512MiB,52.1MB / 85MB
1775423633,dds26-team9-orchestrator-worker-20,62.00%,33.68MiB / 512MiB,52.4MB / 85.5MB
1775423633,dds26-team9-orchestrator-worker-4,61.96%,33.59MiB / 512MiB,52.6MB / 85.8MB
1775423633,dds26-team9-stock-worker-1,51.89%,33.91MiB / 512MiB,42.3MB / 61.6MB
1775423633,dds26-team9-stock-worker-6,52.77%,33.8MiB / 512MiB,41.7MB / 60.8MB
1775423633,dds26-team9-orchestrator-worker-25,63.68%,35.68MiB / 512MiB,52.6MB / 85.9MB
1775423633,dds26-team9-stock-worker-4,52.58%,35.86MiB / 512MiB,42.2MB / 61.5MB
1775423633,dds26-team9-stock-worker-7,53.44%,33.63MiB / 512MiB,41.9MB / 61MB
1775423633,dds26-team9-stock-worker-2,52.90%,35.81MiB / 512MiB,42MB / 61.1MB
1775423633,dds26-team9-stock-web-3,0.65%,211.6MiB / 512MiB,22.4kB / 7.04kB
1775423633,dds26-team9-orchestrator-worker-18,62.29%,35.47MiB / 512MiB,51.7MB / 84.5MB
1775423633,dds26-team9-stock-worker-8,53.01%,33.81MiB / 512MiB,41.9MB / 60.9MB
1775423633,dds26-team9-stock-worker-5,52.94%,35.77MiB / 512MiB,41.9MB / 61MB
1775423633,dds26-team9-orchestrator-worker-1,61.61%,33.46MiB / 512MiB,52.6MB / 85.9MB
1775423633,dds26-team9-order-web-23,50.67%,256.4MiB / 1GiB,30.2MB / 36.4MB
1775423633,dds26-team9-order-web-14,51.49%,256.4MiB / 1GiB,30.2MB / 36.3MB
1775423633,dds26-team9-order-web-25,50.87%,257.9MiB / 1GiB,30.2MB / 36.5MB
1775423633,dds26-team9-order-web-21,52.08%,258.1MiB / 1GiB,30.2MB / 36.4MB
1775423633,dds26-team9-order-web-3,51.11%,255.8MiB / 1GiB,30.2MB / 36.3MB
1775423633,dds26-team9-order-web-19,49.80%,257.9MiB / 1GiB,30.2MB / 36.5MB
1775423633,dds26-team9-order-web-13,52.79%,256.2MiB / 1GiB,30.2MB / 36.5MB
1775423633,dds26-team9-stock-web-1,0.67%,225.6MiB / 512MiB,24.8kB / 3.7MB
1775423633,dds26-team9-order-worker-4,41.54%,34.32MiB / 512MiB,38.6MB / 50.5MB
1775423633,dds26-team9-order-web-16,52.58%,258.4MiB / 1GiB,30.2MB / 36.4MB
1775423633,dds26-team9-order-worker-7,38.46%,36.16MiB / 512MiB,39MB / 51MB
1775423633,dds26-team9-order-web-24,51.32%,255.4MiB / 1GiB,30.2MB / 36.5MB
1775423633,dds26-team9-order-worker-3,39.66%,38.07MiB / 512MiB,39.2MB / 51.2MB
1775423633,dds26-team9-order-web-7,50.75%,256.2MiB / 1GiB,30.2MB / 36.4MB
1775423633,dds26-team9-order-web-15,50.34%,258.6MiB / 1GiB,30.2MB / 36.4MB
1775423633,dds26-team9-order-web-18,57.26%,256.2MiB / 1GiB,30.2MB / 36.4MB
1775423633,dds26-team9-order-web-10,56.50%,256.2MiB / 1GiB,30.2MB / 36.4MB
1775423633,dds26-team9-order-worker-6,39.66%,34.3MiB / 512MiB,38.6MB / 50.5MB
1775423633,dds26-team9-order-worker-5,41.97%,36.07MiB / 512MiB,38.8MB / 50.8MB
1775423633,dds26-team9-order-web-2,58.10%,258MiB / 1GiB,30.2MB / 36.3MB
1775423633,dds26-team9-order-web-22,58.81%,258MiB / 1GiB,30.2MB / 36.3MB
1775423633,dds26-team9-order-worker-2,38.88%,36.29MiB / 512MiB,39.1MB / 51.1MB
1775423633,dds26-team9-order-web-4,49.13%,257.7MiB / 1GiB,30.2MB / 36.4MB
1775423633,dds26-team9-order-web-9,50.21%,256.2MiB / 1GiB,30.2MB / 36.3MB
1775423633,dds26-team9-order-web-12,50.57%,257.8MiB / 1GiB,30.2MB / 36.4MB
1775423633,dds26-team9-order-web-17,51.09%,276.1MiB / 1GiB,30.2MB / 47.9MB
1775423633,dds26-team9-order-web-5,52.62%,258.9MiB / 1GiB,30.2MB / 36.5MB
1775423633,dds26-team9-order-web-11,49.78%,255.9MiB / 1GiB,30.2MB / 36.5MB
1775423633,dds26-team9-order-web-6,50.26%,257.3MiB / 1GiB,30.2MB / 36.4MB
1775423633,dds26-team9-order-web-1,51.11%,255.6MiB / 1GiB,30.2MB / 36.4MB
1775423633,dds26-team9-order-web-8,50.55%,258.2MiB / 1GiB,30.2MB / 36.5MB
1775423633,dds26-team9-order-worker-1,40.89%,34.25MiB / 512MiB,39MB / 51MB
1775423633,dds26-team9-order-web-20,50.81%,258.5MiB / 1GiB,30.2MB / 36.4MB
1775423633,dds26-team9-order-worker-8,38.57%,36.05MiB / 512MiB,39.3MB / 51.3MB
1775423633,dds26-team9-user-web-1,0.65%,216.2MiB / 512MiB,25.8kB / 7.64kB
1775423633,dds26-team9-user-web-3,0.63%,226MiB / 512MiB,28.7kB / 3.1MB
1775423633,dds26-team9-user-worker-2,70.39%,34.41MiB / 512MiB,70.2MB / 95.2MB
1775423633,dds26-team9-user-worker-3,69.90%,37.76MiB / 512MiB,71.9MB / 97.4MB
1775423633,dds26-team9-user-worker-1,70.88%,33.76MiB / 512MiB,70.5MB / 95.6MB
1775423633,dds26-team9-user-web-2,0.62%,211.7MiB / 512MiB,23.7kB / 7.58kB
1775423633,dds26-team9-user-web-4,0.59%,212.9MiB / 512MiB,22.8kB / 8.12kB
1775423633,dds26-team9-user-worker-4,69.17%,35.76MiB / 512MiB,70.7MB / 95.8MB
1775423633,dds26-team9-redis-order-1,139.29%,39.86MiB / 512MiB,1.03GB / 901MB
1775423633,dds26-team9-redis-orchestrator-1,180.09%,50.92MiB / 512MiB,2.18GB / 1.32GB
1775423633,dds26-team9-redis-payment-1,37.20%,31.61MiB / 512MiB,425MB / 284MB
1775423633,dds26-team9-redis-stock-1,62.45%,33.47MiB / 512MiB,525MB / 336MB
1775423636,dds26-team9-gateway-1,37.11%,109.6MiB / 354.3GiB,369MB / 334MB
1775423636,dds26-team9-orchestrator-worker-13,59.79%,35.57MiB / 512MiB,53.8MB / 87.8MB
1775423636,dds26-team9-orchestrator-worker-15,60.52%,33.61MiB / 512MiB,54.2MB / 88.5MB
1775423636,dds26-team9-orchestrator-worker-9,60.68%,35.5MiB / 512MiB,54MB / 88.2MB
1775423636,dds26-team9-orchestrator-worker-14,60.61%,35.6MiB / 512MiB,54.3MB / 88.6MB
1775423636,dds26-team9-orchestrator-worker-5,61.56%,35.63MiB / 512MiB,54.3MB / 88.7MB
1775423636,dds26-team9-orchestrator-worker-21,59.77%,35.57MiB / 512MiB,54.2MB / 88.6MB
1775423636,dds26-team9-orchestrator-worker-22,58.69%,35.46MiB / 512MiB,53.9MB / 88MB
1775423636,dds26-team9-orchestrator-worker-17,59.23%,35.62MiB / 512MiB,54MB / 87.9MB
1775423636,dds26-team9-orchestrator-worker-8,61.40%,35.63MiB / 512MiB,53.7MB / 87.7MB
1775423636,dds26-team9-orchestrator-worker-10,60.85%,33.55MiB / 512MiB,54.1MB / 88.4MB
1775423636,dds26-team9-orchestrator-worker-11,60.87%,35.7MiB / 512MiB,54.4MB / 88.8MB
1775423636,dds26-team9-orchestrator-worker-12,59.94%,33.65MiB / 512MiB,54MB / 88.1MB
1775423636,dds26-team9-orchestrator-worker-19,60.99%,35.7MiB / 512MiB,54.4MB / 89MB
1775423636,dds26-team9-stock-web-4,8.00%,212.6MiB / 512MiB,26kB / 8.26kB
1775423636,dds26-team9-orchestrator-worker-24,59.77%,35.68MiB / 512MiB,54.2MB / 88.6MB
1775423636,dds26-team9-stock-web-2,0.63%,212.9MiB / 512MiB,24.3kB / 8.18kB
1775423636,dds26-team9-orchestrator-worker-2,61.84%,35.54MiB / 512MiB,54.2MB / 88.5MB
1775423636,dds26-team9-orchestrator-worker-6,60.29%,35.86MiB / 512MiB,54.1MB / 88.3MB
1775423636,dds26-team9-stock-worker-3,52.95%,35.57MiB / 512MiB,43.6MB / 63.4MB
1775423636,dds26-team9-orchestrator-worker-23,61.56%,35.7MiB / 512MiB,54.3MB / 88.9MB
1775423636,dds26-team9-orchestrator-worker-16,58.93%,35.71MiB / 512MiB,54.2MB / 88.5MB
1775423636,dds26-team9-orchestrator-worker-3,60.28%,33.66MiB / 512MiB,54.1MB / 88.2MB
1775423636,dds26-team9-orchestrator-worker-7,59.66%,33.69MiB / 512MiB,53.8MB / 87.7MB
1775423636,dds26-team9-orchestrator-worker-20,62.21%,33.68MiB / 512MiB,54MB / 88.2MB
1775423636,dds26-team9-orchestrator-worker-4,59.79%,33.66MiB / 512MiB,54.1MB / 88.4MB
1775423636,dds26-team9-stock-worker-1,51.99%,33.48MiB / 512MiB,43.6MB / 63.5MB
1775423636,dds26-team9-stock-worker-6,53.67%,33.82MiB / 512MiB,43.1MB / 62.7MB
1775423636,dds26-team9-orchestrator-worker-25,62.09%,35.64MiB / 512MiB,54.2MB / 88.5MB
1775423636,dds26-team9-stock-worker-4,52.61%,35.84MiB / 512MiB,43.6MB / 63.4MB
1775423636,dds26-team9-stock-worker-7,52.98%,33.79MiB / 512MiB,43.2MB / 62.9MB
1775423636,dds26-team9-stock-worker-2,51.05%,35.57MiB / 512MiB,43.3MB / 63MB
1775423636,dds26-team9-stock-web-3,0.59%,211.6MiB / 512MiB,22.4kB / 7.04kB
1775423636,dds26-team9-orchestrator-worker-18,61.81%,35.55MiB / 512MiB,53.3MB / 87MB
1775423636,dds26-team9-stock-worker-8,52.24%,33.84MiB / 512MiB,43.2MB / 62.8MB
1775423636,dds26-team9-stock-worker-5,53.39%,35.81MiB / 512MiB,43.2MB / 62.9MB
1775423636,dds26-team9-orchestrator-worker-1,59.61%,33.52MiB / 512MiB,54.1MB / 88.5MB
1775423636,dds26-team9-order-web-23,59.48%,256.6MiB / 1GiB,31.2MB / 37.7MB
1775423636,dds26-team9-order-web-14,50.62%,256.1MiB / 1GiB,31.2MB / 37.5MB
1775423636,dds26-team9-order-web-25,51.38%,257.8MiB / 1GiB,31.2MB / 37.7MB
1775423636,dds26-team9-order-web-21,50.01%,258.6MiB / 1GiB,31.2MB / 37.7MB
1775423636,dds26-team9-order-web-3,54.54%,255.8MiB / 1GiB,31.3MB / 37.6MB
1775423636,dds26-team9-order-web-19,50.76%,257.7MiB / 1GiB,31.2MB / 37.6MB
1775423636,dds26-team9-order-web-13,53.95%,256.2MiB / 1GiB,31.2MB / 37.7MB
1775423636,dds26-team9-stock-web-1,0.60%,225.6MiB / 512MiB,24.8kB / 3.7MB
1775423636,dds26-team9-order-worker-4,44.05%,34.32MiB / 512MiB,39.8MB / 52MB
1775423636,dds26-team9-order-web-16,49.83%,258.4MiB / 1GiB,31.2MB / 37.6MB
1775423636,dds26-team9-order-worker-7,41.59%,36.09MiB / 512MiB,40.2MB / 52.5MB
1775423636,dds26-team9-order-web-24,53.87%,255.4MiB / 1GiB,31.2MB / 37.7MB
1775423636,dds26-team9-order-worker-3,40.82%,38.27MiB / 512MiB,40.4MB / 52.8MB
1775423636,dds26-team9-order-web-7,54.16%,256.2MiB / 1GiB,31.2MB / 37.7MB
1775423636,dds26-team9-order-web-15,53.36%,258.6MiB / 1GiB,31.2MB / 37.6MB
1775423636,dds26-team9-order-web-18,51.75%,256MiB / 1GiB,31.2MB / 37.6MB
1775423636,dds26-team9-order-web-10,53.00%,256.8MiB / 1GiB,31.2MB / 37.6MB
1775423636,dds26-team9-order-worker-6,42.47%,34.29MiB / 512MiB,39.8MB / 52MB
1775423636,dds26-team9-order-worker-5,43.97%,36.3MiB / 512MiB,40MB / 52.3MB
1775423636,dds26-team9-order-web-2,50.42%,258.2MiB / 1GiB,31.3MB / 37.6MB
1775423636,dds26-team9-order-web-22,50.01%,258MiB / 1GiB,31.2MB / 37.6MB
1775423636,dds26-team9-order-worker-2,41.63%,36.29MiB / 512MiB,40.3MB / 52.6MB
1775423636,dds26-team9-order-web-4,53.61%,257.7MiB / 1GiB,31.2MB / 37.6MB
1775423636,dds26-team9-order-web-9,52.33%,256MiB / 1GiB,31.3MB / 37.6MB
1775423636,dds26-team9-order-web-12,51.04%,257.8MiB / 1GiB,31.2MB / 37.5MB
1775423636,dds26-team9-order-web-17,51.90%,276.1MiB / 1GiB,31.2MB / 49.1MB
1775423636,dds26-team9-order-web-5,54.38%,259MiB / 1GiB,31.2MB / 37.7MB
1775423636,dds26-team9-order-web-11,52.84%,255.9MiB / 1GiB,31.2MB / 37.7MB
1775423636,dds26-team9-order-web-6,51.63%,257.5MiB / 1GiB,31.2MB / 37.6MB
1775423636,dds26-team9-order-web-1,51.63%,255.6MiB / 1GiB,31.2MB / 37.6MB
1775423636,dds26-team9-order-web-8,55.46%,258.2MiB / 1GiB,31.2MB / 37.8MB
1775423636,dds26-team9-order-worker-1,42.55%,34.09MiB / 512MiB,40.2MB / 52.5MB
1775423636,dds26-team9-order-web-20,61.18%,258.5MiB / 1GiB,31.2MB / 37.6MB
1775423636,dds26-team9-order-worker-8,40.99%,36.05MiB / 512MiB,40.4MB / 52.9MB
1775423636,dds26-team9-user-web-1,9.31%,216.2MiB / 512MiB,25.9kB / 7.79kB
1775423636,dds26-team9-user-web-3,0.60%,226MiB / 512MiB,28.7kB / 3.1MB
1775423636,dds26-team9-user-worker-2,68.92%,34.41MiB / 512MiB,72.4MB / 98MB
1775423636,dds26-team9-user-worker-3,66.91%,38.02MiB / 512MiB,74.1MB / 100MB
1775423636,dds26-team9-user-worker-1,69.64%,33.98MiB / 512MiB,72.8MB / 98.5MB
1775423636,dds26-team9-user-web-2,0.66%,211.7MiB / 512MiB,23.7kB / 7.58kB
1775423636,dds26-team9-user-web-4,0.62%,212.9MiB / 512MiB,22.8kB / 8.12kB
1775423636,dds26-team9-user-worker-4,68.80%,35.87MiB / 512MiB,72.9MB / 98.7MB
1775423636,dds26-team9-redis-order-1,144.30%,40.18MiB / 512MiB,1.07GB / 931MB
1775423636,dds26-team9-redis-orchestrator-1,182.01%,50.76MiB / 512MiB,2.25GB / 1.36GB
1775423636,dds26-team9-redis-payment-1,39.95%,31.63MiB / 512MiB,438MB / 293MB
1775423636,dds26-team9-redis-stock-1,65.96%,33.55MiB / 512MiB,541MB / 347MB
1775423640,dds26-team9-gateway-1,36.14%,109.8MiB / 354.3GiB,381MB / 344MB
1775423640,dds26-team9-orchestrator-worker-13,62.82%,35.61MiB / 512MiB,55.4MB / 90.5MB
1775423640,dds26-team9-orchestrator-worker-15,63.28%,33.66MiB / 512MiB,55.8MB / 91.1MB
1775423640,dds26-team9-orchestrator-worker-9,63.00%,35.66MiB / 512MiB,55.6MB / 90.9MB
1775423640,dds26-team9-orchestrator-worker-14,64.01%,35.56MiB / 512MiB,55.8MB / 91.1MB
1775423640,dds26-team9-orchestrator-worker-5,63.03%,35.5MiB / 512MiB,55.9MB / 91.4MB
1775423640,dds26-team9-orchestrator-worker-21,63.83%,35.48MiB / 512MiB,55.8MB / 91.2MB
1775423640,dds26-team9-orchestrator-worker-22,64.85%,35.68MiB / 512MiB,55.6MB / 90.8MB
1775423640,dds26-team9-orchestrator-worker-17,63.39%,35.67MiB / 512MiB,55.6MB / 90.6MB
1775423640,dds26-team9-orchestrator-worker-8,62.66%,35.6MiB / 512MiB,55.9MB / 91.2MB
1775423640,dds26-team9-orchestrator-worker-10,62.52%,33.34MiB / 512MiB,55.7MB / 91MB
1775423640,dds26-team9-orchestrator-worker-11,63.28%,35.66MiB / 512MiB,56MB / 91.4MB
1775423640,dds26-team9-orchestrator-worker-12,63.65%,33.59MiB / 512MiB,55.6MB / 90.8MB
1775423640,dds26-team9-orchestrator-worker-19,62.74%,35.61MiB / 512MiB,56MB / 91.6MB
1775423640,dds26-team9-stock-web-4,0.67%,212.5MiB / 512MiB,26kB / 8.26kB
1775423640,dds26-team9-orchestrator-worker-24,63.40%,35.66MiB / 512MiB,55.3MB / 90.4MB
1775423640,dds26-team9-stock-web-2,0.66%,212.9MiB / 512MiB,24.4kB / 8.33kB
1775423640,dds26-team9-orchestrator-worker-2,62.05%,35.62MiB / 512MiB,55.7MB / 91.1MB
1775423640,dds26-team9-orchestrator-worker-6,61.95%,35.54MiB / 512MiB,55.7MB / 90.9MB
1775423640,dds26-team9-stock-worker-3,52.26%,35.57MiB / 512MiB,44.9MB / 65.3MB
1775423640,dds26-team9-orchestrator-worker-23,62.20%,35.55MiB / 512MiB,55.9MB / 91.5MB
1775423640,dds26-team9-orchestrator-worker-16,62.62%,35.47MiB / 512MiB,55.8MB / 91.2MB
1775423640,dds26-team9-orchestrator-worker-3,62.38%,33.68MiB / 512MiB,55.7MB / 90.9MB
1775423640,dds26-team9-orchestrator-worker-7,61.33%,33.68MiB / 512MiB,55.3MB / 90.2MB
1775423640,dds26-team9-orchestrator-worker-20,63.02%,33.61MiB / 512MiB,55.6MB / 90.7MB
1775423640,dds26-team9-orchestrator-worker-4,61.67%,33.56MiB / 512MiB,55.8MB / 91MB
1775423640,dds26-team9-stock-worker-1,53.75%,33.48MiB / 512MiB,44.9MB / 65.4MB
1775423640,dds26-team9-stock-worker-6,52.97%,33.83MiB / 512MiB,44.4MB / 64.6MB
1775423640,dds26-team9-orchestrator-worker-25,64.81%,35.67MiB / 512MiB,55.8MB / 91.2MB
1775423640,dds26-team9-stock-worker-4,52.66%,35.6MiB / 512MiB,44.8MB / 65.2MB
1775423640,dds26-team9-stock-worker-7,53.74%,33.86MiB / 512MiB,44.5MB / 64.7MB
1775423640,dds26-team9-stock-worker-2,53.54%,35.81MiB / 512MiB,44.6MB / 64.9MB
1775423640,dds26-team9-stock-web-3,0.65%,211.6MiB / 512MiB,22.5kB / 7.18kB
1775423640,dds26-team9-orchestrator-worker-18,62.76%,35.65MiB / 512MiB,54.8MB / 89.6MB
1775423640,dds26-team9-stock-worker-8,53.95%,33.61MiB / 512MiB,44.5MB / 64.7MB
1775423640,dds26-team9-stock-worker-5,53.19%,35.67MiB / 512MiB,44.5MB / 64.7MB
1775423640,dds26-team9-orchestrator-worker-1,63.97%,33.59MiB / 512MiB,55.8MB / 91.2MB
1775423640,dds26-team9-order-web-23,50.36%,256.9MiB / 1GiB,32.3MB / 38.8MB
1775423640,dds26-team9-order-web-14,50.32%,256.1MiB / 1GiB,32.2MB / 38.7MB
1775423640,dds26-team9-order-web-25,50.41%,257.8MiB / 1GiB,32.2MB / 38.9MB
1775423640,dds26-team9-order-web-21,59.69%,258.1MiB / 1GiB,32.3MB / 38.8MB
1775423640,dds26-team9-order-web-3,58.26%,255.9MiB / 1GiB,32.3MB / 38.8MB
1775423640,dds26-team9-order-web-19,54.72%,266.6MiB / 1GiB,32.2MB / 38.9MB
1775423640,dds26-team9-order-web-13,51.73%,256.2MiB / 1GiB,32.2MB / 38.9MB
1775423640,dds26-team9-stock-web-1,9.17%,225.6MiB / 512MiB,24.9kB / 3.7MB
1775423640,dds26-team9-order-worker-4,43.72%,34.22MiB / 512MiB,40.9MB / 53.5MB
1775423640,dds26-team9-order-web-16,52.36%,258.1MiB / 1GiB,32.3MB / 38.8MB
1775423640,dds26-team9-order-worker-7,40.81%,36.16MiB / 512MiB,41.4MB / 54.1MB
1775423640,dds26-team9-order-web-24,51.76%,255.6MiB / 1GiB,32.2MB / 38.9MB
1775423640,dds26-team9-order-worker-3,40.91%,38.05MiB / 512MiB,41.6MB / 54.3MB
1775423640,dds26-team9-order-web-7,49.62%,256.3MiB / 1GiB,32.2MB / 38.8MB
1775423640,dds26-team9-order-web-15,49.80%,258.6MiB / 1GiB,32.3MB / 38.8MB
1775423640,dds26-team9-order-web-18,50.15%,256MiB / 1GiB,32.3MB / 38.9MB
1775423640,dds26-team9-order-web-10,48.40%,256.5MiB / 1GiB,32.2MB / 38.8MB
1775423640,dds26-team9-order-worker-6,42.67%,34.41MiB / 512MiB,41MB / 53.5MB
1775423640,dds26-team9-order-worker-5,40.06%,36.07MiB / 512MiB,41.2MB / 53.8MB
1775423640,dds26-team9-order-web-2,49.52%,257.9MiB / 1GiB,32.3MB / 38.8MB
1775423640,dds26-team9-order-web-22,49.53%,258MiB / 1GiB,32.3MB / 38.8MB
1775423640,dds26-team9-order-worker-2,40.88%,36.14MiB / 512MiB,41.5MB / 54.2MB
1775423640,dds26-team9-order-web-4,50.57%,257.8MiB / 1GiB,32.2MB / 38.8MB
1775423640,dds26-team9-order-web-9,49.61%,256MiB / 1GiB,32.3MB / 38.8MB
1775423640,dds26-team9-order-web-12,50.20%,257.6MiB / 1GiB,32.2MB / 38.8MB
1775423640,dds26-team9-order-web-17,50.37%,275.9MiB / 1GiB,32.3MB / 50.3MB
1775423640,dds26-team9-order-web-5,49.47%,259.1MiB / 1GiB,32.3MB / 38.9MB
1775423640,dds26-team9-order-web-11,52.87%,255.9MiB / 1GiB,32.3MB / 38.9MB
1775423640,dds26-team9-order-web-6,50.71%,257.7MiB / 1GiB,32.2MB / 38.7MB
1775423640,dds26-team9-order-web-1,50.85%,255.6MiB / 1GiB,32.3MB / 38.8MB
1775423640,dds26-team9-order-web-8,49.26%,258.2MiB / 1GiB,32.3MB / 39MB
1775423640,dds26-team9-order-worker-1,42.28%,34.24MiB / 512MiB,41.4MB / 54.1MB
1775423640,dds26-team9-order-web-20,49.79%,258.5MiB / 1GiB,32.2MB / 38.8MB
1775423640,dds26-team9-order-worker-8,40.15%,36.05MiB / 512MiB,41.7MB / 54.4MB
1775423640,dds26-team9-user-web-1,0.63%,216.2MiB / 512MiB,25.9kB / 7.79kB
1775423640,dds26-team9-user-web-3,0.62%,226MiB / 512MiB,28.7kB / 3.1MB
1775423640,dds26-team9-user-worker-2,73.32%,34.39MiB / 512MiB,74.6MB / 101MB
1775423640,dds26-team9-user-worker-3,71.10%,37.93MiB / 512MiB,76.4MB / 103MB
1775423640,dds26-team9-user-worker-1,74.21%,33.95MiB / 512MiB,74.9MB / 101MB
1775423640,dds26-team9-user-web-2,0.63%,211.7MiB / 512MiB,23.7kB / 7.72kB
1775423640,dds26-team9-user-web-4,0.63%,212.9MiB / 512MiB,22.9kB / 8.26kB
1775423640,dds26-team9-user-worker-4,73.42%,35.87MiB / 512MiB,75.1MB / 102MB
1775423640,dds26-team9-redis-order-1,141.64%,39.77MiB / 512MiB,1.1GB / 961MB
1775423640,dds26-team9-redis-orchestrator-1,184.34%,50.8MiB / 512MiB,2.31GB / 1.39GB
1775423640,dds26-team9-redis-payment-1,38.47%,31.58MiB / 512MiB,451MB / 302MB
1775423640,dds26-team9-redis-stock-1,63.36%,33.45MiB / 512MiB,557MB / 357MB
1775423643,dds26-team9-gateway-1,33.19%,108.6MiB / 354.3GiB,392MB / 355MB
1775423643,dds26-team9-orchestrator-worker-13,62.89%,35.68MiB / 512MiB,57MB / 93.1MB
1775423643,dds26-team9-orchestrator-worker-15,60.63%,33.66MiB / 512MiB,57.4MB / 93.8MB
1775423643,dds26-team9-orchestrator-worker-9,61.28%,35.67MiB / 512MiB,57.2MB / 93.5MB
1775423643,dds26-team9-orchestrator-worker-14,60.09%,35.45MiB / 512MiB,57.4MB / 93.7MB
1775423643,dds26-team9-orchestrator-worker-5,60.89%,35.44MiB / 512MiB,57.5MB / 94MB
1775423643,dds26-team9-orchestrator-worker-21,60.71%,35.7MiB / 512MiB,57.4MB / 93.8MB
1775423643,dds26-team9-orchestrator-worker-22,60.46%,35.68MiB / 512MiB,57.1MB / 93.4MB
1775423643,dds26-team9-orchestrator-worker-17,61.43%,35.66MiB / 512MiB,57.2MB / 93.2MB
1775423643,dds26-team9-orchestrator-worker-8,61.39%,35.65MiB / 512MiB,57.5MB / 93.8MB
1775423643,dds26-team9-orchestrator-worker-10,62.13%,33.34MiB / 512MiB,57.4MB / 93.6MB
1775423643,dds26-team9-orchestrator-worker-11,61.45%,35.69MiB / 512MiB,57.6MB / 94MB
1775423643,dds26-team9-orchestrator-worker-12,61.43%,33.69MiB / 512MiB,57.2MB / 93.5MB
1775423643,dds26-team9-orchestrator-worker-19,62.29%,35.46MiB / 512MiB,57.6MB / 94.3MB
1775423643,dds26-team9-stock-web-4,0.64%,212.5MiB / 512MiB,26kB / 8.26kB
1775423643,dds26-team9-orchestrator-worker-24,62.38%,35.46MiB / 512MiB,57.4MB / 93.9MB
1775423643,dds26-team9-stock-web-2,0.64%,212.9MiB / 512MiB,24.4kB / 8.33kB
1775423643,dds26-team9-orchestrator-worker-2,61.92%,35.6MiB / 512MiB,57.4MB / 93.8MB
1775423643,dds26-team9-orchestrator-worker-6,65.56%,35.62MiB / 512MiB,56.8MB / 92.6MB
1775423643,dds26-team9-stock-worker-3,50.81%,35.8MiB / 512MiB,46.2MB / 67.2MB
1775423643,dds26-team9-orchestrator-worker-23,59.23%,35.65MiB / 512MiB,57.5MB / 94.1MB
1775423643,dds26-team9-orchestrator-worker-16,60.34%,35.69MiB / 512MiB,57.4MB / 93.8MB
1775423643,dds26-team9-orchestrator-worker-3,60.91%,33.59MiB / 512MiB,57.3MB / 93.5MB
1775423643,dds26-team9-orchestrator-worker-7,60.42%,33.47MiB / 512MiB,56.9MB / 92.8MB
1775423643,dds26-team9-orchestrator-worker-20,62.27%,33.51MiB / 512MiB,57.2MB / 93.4MB
1775423643,dds26-team9-orchestrator-worker-4,61.55%,33.67MiB / 512MiB,57.4MB / 93.6MB
1775423643,dds26-team9-stock-worker-1,50.04%,33.48MiB / 512MiB,46.3MB / 67.3MB
1775423643,dds26-team9-stock-worker-6,50.73%,33.8MiB / 512MiB,45.6MB / 66.4MB
1775423643,dds26-team9-orchestrator-worker-25,62.61%,35.67MiB / 512MiB,57.4MB / 93.9MB
1775423643,dds26-team9-stock-worker-4,49.80%,35.8MiB / 512MiB,46.2MB / 67.2MB
1775423643,dds26-team9-stock-worker-7,51.23%,33.63MiB / 512MiB,45.8MB / 66.6MB
1775423643,dds26-team9-stock-worker-2,51.48%,35.74MiB / 512MiB,45.9MB / 66.8MB
1775423643,dds26-team9-stock-web-3,0.63%,211.6MiB / 512MiB,22.5kB / 7.18kB
1775423643,dds26-team9-orchestrator-worker-18,63.84%,35.66MiB / 512MiB,56.4MB / 92.2MB
1775423643,dds26-team9-stock-worker-8,50.74%,33.75MiB / 512MiB,45.8MB / 66.6MB
1775423643,dds26-team9-stock-worker-5,51.09%,35.68MiB / 512MiB,45.8MB / 66.6MB
1775423643,dds26-team9-orchestrator-worker-1,61.12%,33.88MiB / 512MiB,57.4MB / 93.9MB
1775423643,dds26-team9-order-web-23,50.56%,256.6MiB / 1GiB,33.3MB / 40.1MB
1775423643,dds26-team9-order-web-14,50.42%,256.1MiB / 1GiB,33.3MB / 39.9MB
1775423643,dds26-team9-order-web-25,49.40%,258.2MiB / 1GiB,33.3MB / 40.1MB
1775423643,dds26-team9-order-web-21,49.32%,258.1MiB / 1GiB,33.3MB / 40MB
1775423643,dds26-team9-order-web-3,47.48%,255.9MiB / 1GiB,33.3MB / 40MB
1775423643,dds26-team9-order-web-19,47.94%,257.7MiB / 1GiB,33.3MB / 40MB
1775423643,dds26-team9-order-web-13,47.35%,256.3MiB / 1GiB,33.3MB / 40.1MB
1775423643,dds26-team9-stock-web-1,0.61%,225.6MiB / 512MiB,24.9kB / 3.7MB
1775423643,dds26-team9-order-worker-4,39.06%,34.09MiB / 512MiB,42.1MB / 55MB
1775423643,dds26-team9-order-web-16,51.01%,258.2MiB / 1GiB,33.3MB / 40MB
